Total Sum,1233155.789,,752492.4438,,,393269.235,,,,,7261.085913,,,,,43874.38672,,,,36258.6375,
,STAKER ADDRESS,BREE STAKE,AIRDROP (1.2x),BREE HOLDER ADDRESS,BREE BALANCE,AIRDROP (1x),,UNISWAP LP (HOLDERS),UNI-V2 BAL,BREE BALANCE,Airdrop (2x),,UNISWAP LP (STAKERS),UNI-V2 BAL,BREE BALANCE,Airdrop (2.2x),,SBREE HOLDERS,SBREE BALANCE,Airdrop (0.8x),
,0x69574b6645f7afee81e8d588d946c8c62a664dbc,11284.98,13541.976,0x15b458f7af474220ca05f34c22667dc70fde017e,10654.12492,10654.12492,,0xf9be070f439c0abecbdb8df4744902c8fe376493,7.396280494,73.96280494,147.9256099,,0x82898337f03c1d73133213580b0d9855d3a5573f,58.65652837,586.5652837,1290.443624,,0x6522bbd602e1cdb3c1e12a04c8a5d1a9f5352a1e,697.8442266,558.2753813,
,0xc80071e5f1e8c83e5a2d50f649a5400f512e8a36,10456.93818,12548.32582,0xc108670f9048479b1195e01e892b3112948373e7,10000.04799,10000.04799,,0xa5daccc20117ed1ca0d09956319f6d7aae2caf0c,6.488114158,64.88114158,129.7622832,,0x0f6d08168981163447a29cffa0634c6d04c5fee0,54.966,549.66,1209.252,,0x6072845242f0246670bc0085eefa0b5f833d847e,620.0008796,496.0007037,
,0x0b988d78d6c3c30d1b4e017bde04502a40d58948,10112,12134.4,0xa910f92acdaf488fa6ef02174fb86208ad7722ba,9472.935304,0,Poloniex,0x32ccaf20c89e76cb3f0e35276532fc4e9976fd10,6.206952875,62.06952875,124.1390575,,0xa35010a4055e9dab4a7308d7f83307771d57fc7f,50.10219265,501.0219265,1102.248238,,0x2c46067620072957c426b4e8297e9c656eafeabb,616.5375344,493.2300275,
,0x670ecc92987b0b85b6ad2ba9c7ac78b4199cd463,10089.97,12107.964,0x063b6f85322d4783de7e3009fa3af2c3d970fe45,9227.516273,9227.516273,,0x87488ffd319273cf9ecd07b382cf1428e430d107,3.905113024,39.05113024,78.10226049,,0xd5232ca9fdf201c627f2cad22688c25f94d4b739,45.44763087,454.4763087,999.8478791,,0x4639cd8cd52ec1cf2e496a606ce28d8afb1c792f,572.4991799,457.9993439,
,0x11fff88d6d1eea7742566a32be02173aeb71a814,10084.37343,12101.24812,0xf0b33ceafab33f5e00a86d74165e21e7b8a75fca,8205.803332,8205.803332,,0x4b3989e47cd37d074d5cbdde9caedb9720b7c7ce,3.720739256,37.20739256,74.41478512,,0x746a95a9ba1521c5f2bc64034279968ea9113c9e,42.113,421.13,926.486,,0x1d6f73e854b7e3b889d9d6e7097a6ffe344f7bf0,572.3450677,457.8760542,
,0x09ab717bdf923c628df47a3699af94cd10773b56,10000,12000,0x9d0f45874c67bcb0858c30a48aaf028443caf4ba,5972.656856,5972.656856,,0xb04a9ccbdb801c4ca0403344edb6ff0ecab07a8e,1.88326965,18.8326965,37.66539301,,0x2d0e9e8197c541704ead0aeb35ef5f03dc35bc6d,34.25919337,342.5919337,753.702254,,0xdcd2b85c5e1f63081721adec7eeeced60dfcdd23,555.9608603,444.7686882,
,0x54476ef3cd18350ea068dbbc86dca26d11bc20b2,9502,11402.4,0xf180efe50905a9fc66cccc91a8945805ce8d6570,5508.172687,5508.172687,,0x12688d4b7735533256215915e27bc28e90b35cfc,1.377416733,13.77416733,27.54833465,,0xec4eac6b59cde92298edad5fe0026b35c67df732,32.8844088,328.844088,723.4569937,,0x34bf2e2339e0cdf3954820177125b1e60a79e36b,514.5207499,411.6165999,
,0xe9786ec74d5eef385d24a9106445cba95d16caf3,6778.046448,8133.655737,0x00bff971487143e44fdff4e37174ef870c4188f1,5002.61798,5002.61798,,0xbaa95cc89ae421feedde62eb3591a562de1fa023,1.037650632,10.37650632,20.75301263,,0x7d897c6cd19177dc94317a0ebd28b11731f0cc2b,31.23,312.3,687.06,,0x71bd629efb0fbf390ffe72f42b77e40ab46c8164,511.1104779,408.8883823,
,0x3cce530f4d79919e7c553c4897082dbdf8f8cbe0,5502,6602.4,0x9e773d536af3c044193450a56d9c6cf39d4807ce,4010.037369,4010.037369,,0x3a19afb2aff82440a881e1c7701cd45462353c4b,0.887411967,8.874119675,17.74823935,,0xd31fef7b65f64c15000ca8d24a7832846d6d65df,31.11415394,311.1415394,684.5113867,,0xd5552aaeec4f69f81e620623709eea0afc6b5ada,510.0436196,408.0348957,
,0xc6b3d5bc8562d531cf3e963f1083097ce3cec4bc,5300,6360,0xc5417a0fe9a7f41864fddfd639980f58fa511cc4,3770.644875,3770.644875,,0xc957d9a889effc146557aaf04f7bb63d23f328d4,0.766114461,7.661144608,15.32228922,,0xc957d9a889effc146557aaf04f7bb63d23f328d4,30,300,660,,0x787e6870754cc306c1758db62dc6cd334ba76345,504.5392956,403.6314365,
,0xf6037df487163d21002f88cf597ffc5fddbb5d6d,5000,6000,0x6401dd9128c9c5327ebb53e4dccb455d0f669efd,3741.401463,3741.401463,,0xf2def1053f9bd701609f49fb62119ee145daa71e,0.640810408,6.408104079,12.81620816,,0x3acb5eaecfab99d01e86f7068ae7b90479fb50e9,28.39,283.9,624.58,,0xc25157fb6bf6985ac75754b660451de8ad0b9c31,501.7623521,401.4098817,
,0x1c4e32e8495c56a4be8da8c5b7ef50adc9225a31,4884,5860.8,0x94b35d942adabb3c493c58227f5e36e074fdce29,3076.875395,3076.875395,,0x0f6d08168981163447a29cffa0634c6d04c5fee0,0.548508141,5.485081414,10.97016283,,0x0b8b851724bdb0577188d247eab8d418a0baec43,26,260,572,,0x18706576eca245a91c6acc6724c0fdea3129292c,490.5002081,392.4001665,
,0x0d324b999aba2e3c18833a82f8c51861e081dbfc,4710.51913,5652.622956,0x4ad7154ff3e4bca4cba093db6f1428402f953d3d,2460.959472,2460.959472,,0x98e9fec607e70df751fe1866aaab24992e2bef5f,0.252079832,2.520798318,5.041596635,,0xe68dc2156b68ebcd5a92a8f7499d7c1b71df3795,24.20041306,242.0041306,532.4090874,,0x9699b35a01b7d74ecdebb09260f2ddf6ffb6ca01,483.9123555,387.1298844,
,0x9a08c2e2af0e5665572c5ae494c0eaf47e444748,4458.60034,5350.320408,0x9169cd09fc97f78f760a330c25eb223823331944,2437.9,2437.9,,0x7b8abf65a52ca1dccfaeb947dc073383c21f132b,0.219727239,2.197272391,4.394544783,,0x98e9fec607e70df751fe1866aaab24992e2bef5f,24,240,528,,0xca043e1419d63c0f23d01ab38267fcda76c81977,446.4187184,357.1349747,
,0xcbf5eea090d463ffa293fbb600fcb091be144901,4369.384408,5243.26129,0x85919a072c3efabff11d55e627d7f9bc7ab5a98a,2413.427328,2413.427328,,0xa2ab5208207b516a1c88cccd02de67c90cace0e5,0.147319943,1.473199432,2.946398864,,0x015e6fbce5119c32db66e7c544365749bb26cf8b,23.2101,232.101,510.6222,,0x2d93c8cba24ecb6a5eff889e30498780fdeb23f7,426.6465514,341.3172411,
,0xfa27c9b69dd0b2e0f96118d564ce3b8a275905bd,4325.196207,5190.235448,0x0e76aad7dc248b59d14fa458b31618e26a9b6fe1,2314.826882,2314.826882,,0xe6070692b438e85f0631b436ce5c392d49a2fa4f,0.144085137,1.440851366,2.881702732,,0xc708bcd450fdecc898736a61936130a065af8ed5,22.679,226.79,498.938,,0xe6563bcf7ce7e6ed74f684003148b2c916e6a312,399.1772271,319.3417816,
,0xf720514a60507314b42caf2adff7317cbfda5e93,4218,5061.6,0x82962092794a317531fea79e70951dc04a81ae80,2091.747414,2091.747414,,0xc7ee0b1dde6daeac2db1b6be9585950e15d0cefc,0.093162402,0.931624016,1.863248031,,0x1f9be850f7a12b3e485544034cb76e6e6229864c,17.4738426,174.738426,384.4245372,,0x52914a02463e12c1f8f2c4b3879011a4f9168015,380,304,
,0x09f7f0f6cadc7dfa47d8576e41cc926b4bd19935,4000,4800,0xd93e1bb5f61762747f71f9dfa86cc95ade7116c4,2091.669217,2091.669217,,0x4f1ca62bae40b3da5de2acbfb76d6cb87801ba96,0.018916796,0.18916796,0.37833592,,0x3ea18242af97c56e34326b1b859104ddc6eff072,14.9,149,327.8,,0xb03e52e5b8ae0a203212662a6a0e3cfece59630d,324.9482651,259.9586121,
,0x2b31a19c1d339889e088e30f5bdbd2506a5bf5b2,4000,4800,0xda91dec6881b23bcb2f51ae39c107a856e5f31c9,2042.7774,2042.7774,,0x0b8b851724bdb0577188d247eab8d418a0baec43,0.018294703,0.182947034,0.365894068,,0x2784fcfd6aeeaaf512b532025823d48483fcdef2,14.79611333,147.9611333,325.5144933,,0x1ca85e92dbf37ad7255488578783710d15f8e9bd,324.5210494,259.6168395,
,0xc7b0c9c8a18949bb61aa796d5bbc1075d4b3b520,4000,4800,0xa966f733c33ac8b96d832df06478b01d9fdf3b6f,2032.000667,2032.000667,,0x88ca2858afca552739c5ceee7a8f4c240a564ac7,0.006803239,0.068032388,0.136064777,,0xc0682d80cb3c6bc921f3f4672f814b6b4d476a70,14.0092515,140.092515,308.203533,,0xac5e6fe4dd7d7d56929feef1870f23adba322a29,319.008931,255.2071448,
,0x7d897c6cd19177dc94317a0ebd28b11731f0cc2b,3941.8,4730.16,0x0d324b999aba2e3c18833a82f8c51861e081dbfc,2016.000025,2016.000025,,0x3acb5eaecfab99d01e86f7068ae7b90479fb50e9,0.006424906,0.064249063,0.128498127,,0x858b50eb83c4e9800ab420c8b05f56cb40e8f6fa,13.01248652,130.1248652,286.2747035,,0x3d234804e44e4e9663bdc327123e50da801e0728,287.2079751,229.7663801,
,0x3df4e5416b90875b3bdbf7f01be6d91dd4a3eb16,3710.05703,4452.068436,0xb959d1ac1f5fa5417860ad63225acf64758a2efc,2000.716269,2000.716269,,0x30aaf91e8085db5c2c624040f87f382204d33ff4,0.005935451,0.059354506,0.118709012,,0x30aaf91e8085db5c2c624040f87f382204d33ff4,12.17,121.7,267.74,,0xb116fa13478cfc9f4812b0a15bcd5aa9b5a8cb4a,272.3743364,217.8994691,
,0x44f500fe249835f658d7d105f3dca2e37a1de440,3574.39454,4289.273448,0xba3321c64db029a896afa3b367247388e095e568,2000.007044,2000.007044,,0x3ea18242af97c56e34326b1b859104ddc6eff072,0.005140914,0.051409139,0.102818277,,0xe6070692b438e85f0631b436ce5c392d49a2fa4f,12,120,264,,0x265d5a1766edb9ef5c7c63f0559a906cc6ee2858,254.5149238,203.611939,
,0x99f900f51808972921c0749efa3cb343847572a6,3500,4200,0xdf42181cde9ecb156a5fdef7561adab14937aa26,2000,2000,,0x1f9be850f7a12b3e485544034cb76e6e6229864c,0.004570801,0.045708007,0.091416014,,0xd98ca9dbdbc1a56d52447e2aa53533e1d7f9fcc1,10.98388657,109.8388657,241.6455045,,0x4218e2a165fc3baffa50488bfb7d931319b23760,253.4358865,202.7487092,
,0x23614f922700c4fd49a5586d8fd1d433fedb8920,3256.618,3907.9416,0x9e19323ca5026e102787afdb37ab3d763e14e350,1988,1988,,0x0aa350fb487f75d4f5d6ed920a5ae0923ded06e1,0.003772566,0.037725656,0.075451311,,0x87488ffd319273cf9ecd07b382cf1428e430d107,10,100,220,,0x55d309143fb337383c5ebd8c5a08da33791af464,251.0223714,200.8178971,
,0x451c2dd19c0a8791563a8ced5ddd94efc5608178,3239.948544,3887.938253,0x50aac3c3d82f7e24be4f9b39417250abd70e5deb,1914.669826,1914.669826,,0x7d897c6cd19177dc94317a0ebd28b11731f0cc2b,0.003584991,0.035849914,0.071699829,,0x2fcaf286b82068bb2903d40ed0f15d80b82b0544,9.981165,99.81165,219.58563,,0x3d9f1790eccfc3c2507de95e53748949baf4348f,250,200,
,0xb7c3b6c72b2a7d014ca1311f93aa3bc6b34f93f9,3000,3600,0x63a8eb86b23f4305e3bb2d333080829f890a0897,1837.652305,1837.652305,,0xcf26598f57e30c5470cc9d63f6e75e27bba5b2be,0.003369729,0.033697286,0.067394572,,0x60c46bc06a14347527cfd29131b55fac3abb1fb1,9.874602008,98.74602008,217.2412442,,0x54f5759fd8070d679e35e8cab3ab315e5c56668b,240.6200563,192.4960451,
,0xed95dbbc066fd0a28038145f58f2c5944a185a69,3000,3600,0xcd0b89a35041fe3a648294d5014cf0bfcce2e954,1773.783889,1773.783889,,0x015e6fbce5119c32db66e7c544365749bb26cf8b,0.001487768,0.014877678,0.029755356,,0x1b91bc10a9531248de88daac37f9a4c6ca11362b,8.579517888,85.79517888,188.7493935,,0x3731696c9b5098beacf8dd03ac00c30bba979806,237.2559276,189.8047421,
,0xcdfd2aa6dc6780a49dea2934124b736317dd9a55,2901,3481.2,0x9beac4174426a116a1c2cae3b27dca09ebe7f0fb,1766.783116,1766.783116,,0x746a95a9ba1521c5f2bc64034279968ea9113c9e,0.000786083,0.007860828,0.015721656,,0xf2def1053f9bd701609f49fb62119ee145daa71e,8,80,176,,0x5727726be0ead9b07664250319d7c1ff626e99b6,233.3624821,186.6899857,
,0x8c81f238a13273ae5bc84e3e584a58c2cfb665af,2830,3396,0x4bb7fba588b4254536de4316e8fb346bbe275ecb,1719.681289,1719.681289,,0xc708bcd450fdecc898736a61936130a065af8ed5,0.000693126,0.006931264,0.013862527,,0xdf457b90220455270fa5b602ddb63d636b3020f1,7.936312329,79.36312329,174.5988712,,0x8bf7774799f8545bd51a6aa4f306a1b82e50f396,232.1256477,185.7005181,
,0x1237f977131984b89c2a42261a8f4252bc1af1f9,2532.016733,3038.420079,0x3f579999bece2215baa1f9d6148137141c5076c1,1715.822187,1715.822187,,0x35d44c5b15b43d532068e0bd65ddd1b686aa3ad4,0.000660457,0.006604568,0.013209136,,0x0b6625300742cc4aace3cbe85296a4d19d16aa3f,7.337719262,73.37719262,161.4298238,,0x1533a6d6515f07bce129350ec25c59a9a69ad7f9,232.055773,185.6446184,
,0x6de94e3563b59ecfe96a5efd9686ee9149d0a805,2517,3020.4,0x72e5263ff33d2494692d7f94a758aa9f82062f73,1651.553539,1651.553539,,0x0fd24de881b0e85996327d5fb1e9dcedfe4e84dd,0.000241305,0.002413046,0.004826091,,0x00e22b85d329650e35a9d664b7c408a57820f13f,7.091049092,70.91049092,156.00308,,0xaec7076647f6cbb1c15b505585065eab76e89299,218.9,175.12,
,0x9744be6424e3d4f749740fd7ac2393dc735585db,2508.558,3010.2696,0xd8e15c71964b05ffa0884c9fa21e19f7a3c6449d,1593.1803,1593.1803,,,,,,,0x47430de9669b7d303fe3c5aafb3a7357753d1c22,6.405944938,64.05944938,140.9307886,,0xefbb3d5f2850e5e69415cf9966d7c7a45d4ee933,218.4785581,174.7828465,
,0x64e3e0110ff5d24297696e05fbd6f1d0c261f8dc,2500,3000,0xf40281a8df0366aa6659ebdbdb950e5e4ff7cd59,1578.105702,1578.105702,,,,,,,0x9fd1d4893921117e0dc3b75fea17044ef82f68d7,5.389896578,53.89896578,118.5777247,,0x2642ca168acd400701fd9dab1d4431122ed50d4c,214.5802667,171.6642134,
,0x7ca06771a89fd9825e44335dd6d440a188fbb077,2477.406873,2972.888247,0xb7c3b6c72b2a7d014ca1311f93aa3bc6b34f93f9,1575.553831,1575.553831,,,,,,,0x0fd24de881b0e85996327d5fb1e9dcedfe4e84dd,4.569,45.69,100.518,,0x403d87c09562aa2cece05b61ca82bb709dc15d34,213.7796552,171.0237242,
,0x7a7c0f7862f67dc66e31cc18e7379aa78289a88c,2474,2968.8,0x6a589f40756b3a6e72ab8ca101de5dbe6adb6e34,1536.25247,1536.25247,,,,,,,0x2f8ad912a0460cdf165fdd60ab80c363729f14b5,4.500303369,45.00303369,99.00667412,,0x64b44d5d2fffc1f6a025488f689bc7fec38084b3,213.1638,170.53104,
,0xf5c6501fb33ee59b5a732fa6e2d400fb2fe32292,2461,2953.2,0x11fff88d6d1eea7742566a32be02173aeb71a814,1498.269833,1498.269833,,,,,,,0x9516a4e7abed84bf3e22acca0993bdf843e4d0db,4.38728781,43.8728781,96.52033181,,0xa328813626a965d4b606692bf86b4a83760436d4,207.7325445,166.1860356,
,0x6cad23944cafa6c0823142b138638e2b86da0d7a,2263.228,2715.8736,0x47e998e1acca48e6977bb6626c88ad4ba4776028,1469.173,1469.173,,,,,,,0x125ad150043f25a8c0a09c8b82ac2a26eaac1400,3.834522337,38.34522337,84.35949141,,0x092d48e3f0130511b54656e8615108754cd80db6,206.8914851,165.5131881,
,0xe4d3df079fbef6529c893ee4e9298711d480ff35,2200,2640,0xed44e9abbce9f7212cadfe9ee7e52177fdfd7fed,1424.887496,1424.887496,,,,,,,0x9140e3caf8436f3807ba8440b20324a250f11418,3.692665522,36.92665522,81.23864149,,0xbcfc424e22039a363fec6d78ecfed65175026964,205,164,
,0xcc07d411b66fc8f30deb8f82b227372910989e4c,2196,2635.2,0xb17c9272c17782d978ac6731e5dd63456e6808b4,1421.534981,1421.534981,,,,,,,0x35d44c5b15b43d532068e0bd65ddd1b686aa3ad4,3.634,36.34,79.948,,0x098a6ef6002cd3a264b925b35684aa59df5fd8bd,199.1182555,159.2946044,
,0x0fd84d7cb911728737556684050782b298f70f0f,2118.431355,2542.117626,0xd8dbfd62956727d2caf18fad58d69975326c8534,1411.076354,1411.076354,,,,,,,0xcc07d411b66fc8f30deb8f82b227372910989e4c,2.7,27,59.4,,0x6960a656f684cdded2b6e3af770cd6d722677e60,198.4809532,158.7847626,
,0x19fda1eef0e06c1ff54429e1265981d3dfc0c4d6,2076.9,2492.28,0xf4d0823290bcb41321c2cfe27981fe27cd191e42,1385.506326,1385.506326,,,,,,,0x269703716cd18b0dafc60ae89a28a90704b36dc6,2.587013201,25.87013201,56.91429043,,0x4e1ba1ccccadeddb1089f42247bb3844a1251206,191.9735328,153.5788262,
,0x96a17791c341a3e52bb64fb479e78693bb55b12e,2066.404,2479.6848,0xa83c572c8072f3b11562f08b89d4f3077682acdb,1300,1300,,,,,,,0x06414fefe3abf16afda02f254e19c6f82e164276,2.352996284,23.52996284,51.76591824,,0x0da5e7ab6180ca20c00671365e2d51fad20ed401,191,152.8,
,0x3b46c9db90882d672e0a8f5a158afe69bab81033,2063,2475.6,0xc14af605bc073ecba251235438ab207c4c75ed85,1297.875275,1297.875275,,,,,,,0x0aa350fb487f75d4f5d6ed920a5ae0923ded06e1,2.18,21.8,47.96,,0xd8e636d5bc788d5b41140f129fb57d2637672d48,180.4296898,144.3437518,
,0xc8bcf805fd089645b3c1a270a279aaa702d5680e,2055.612968,2466.735562,0x279b70a6114381d49f35906c8ee5ccfe74025a59,1188.246905,1188.246905,,,,,,,0xcf41cd6c06bb1e78e6d0dec4c696b9a483d41561,1.7,17,37.4,,0xad6dc55b1c864ad9db7925eebcdab19a1ff21ba9,179.0649692,143.2519754,
,0xd18c7d59f3c7a5a5dc3e1d8df92a21c645735739,2047.167685,2456.601222,0x397eadff98b18a0e8c1c1866b9e83ae887bac1f1,1186.556566,1186.556566,,,,,,,0x3461e2e3804f7dc8fedbeaddd71caa64b74395c8,1.50783944,15.0783944,33.17246768,,0xb0e4b69a018b35102dc648f81542efb88744b5ef,175,140,
,0xba2c1989195a19c82b08e75e47a477249bb24d6c,2009,2410.8,0x44262bb3dfe9b3461abf867fdb1ccfc1c0a2ab34,1184.061466,1184.061466,,,,,,,0x5477190d402259bbd48e764f2e81c03a2c1f087c,1.056749153,10.56749153,23.24848137,,0x10dc1adc042dbe3f95d3216d13c928bf06b59738,170.155892,136.1247136,
,0xd8dbfd62956727d2caf18fad58d69975326c8534,2005,2406,0xf91a1142d9e4910fb5e6ea3b965440a1dcef12fe,1090.888783,1090.888783,,,,,,,0x2197a02f905ab6473d2bf9b1864feb60d622092c,0.501572297,5.015722969,11.03459053,,0x18727fa8c879a5edcfec906e7b253ab010ba55f6,170.0239923,136.0191938,
,0x3a51b724bf7badf5e95e19a212658946999df258,2000,2400,0x55b804a6bd9a8c5fb508c0bdc2fd6a1a7df706fa,1090.0534,1090.0534,,,,,,,0xb04a9ccbdb801c4ca0403344edb6ff0ecab07a8e,0.5,5,11,,0x6064d08d4777bdea395ec9767373e7ff4efdf3cb,166.5537371,133.2429896,
,0xf5347d47dbd7d7cf20ea12ee587ad0752fb42316,2000,2400,0xa9adda56845662af63a16a02afe2512e0babe4f0,1047.965721,1047.965721,,,,,,,0x4ee5fddc33b9b89e6ecdfde6c991b9c1b94e52e1,0.301359462,3.013594622,6.629908168,,0x5d7979d076f09a6c4b0e6d86446b89be9cce4eb6,166.3467411,133.0773929,
,0x68392e333675dbae64a90c310854c387381ed0c7,1881,2257.2,0x370f7d9d4cda4982a14501d8111d33d62fde5353,1044.213989,1044.213989,,,,,,,0x0f3c2ec58846802ee617e45e53b38ab1b851b6c7,0.144405727,1.444057269,3.176925991,,0x9be960b301ce2463b690afb321d614afee7d3ddd,164.1184239,131.2947391,
,0xc5d5c04f9d40fa5ebb7248b26731e40039ba56b7,1849,2218.8,0x02d7bd2cb46d139d830276a1dde94b412d51293a,1034.2224,1034.2224,,,,,,,,,,,,0x92912673b20fd8750404c6c671ffd03bac3a65bb,159,127.2,
,0xfef1b2dc9f48dcc68bf69020a563118e1563ab9a,1829,2194.8,0x8744465ab472a103841d8a9d21d9f06aafcba776,1018.923427,1018.923427,,,,,,,,,,,,0x1ad0f06d7d16168733c17c32ef7a4acaa06fe045,158,126.4,
,0x57c44cd3261dd0d8d36a1b0747dba169c97557fb,1800,2160,0xe084c90e33a18509d5f7c0b59d6c10c6f7e70b22,1014.576291,1014.576291,,,,,,,,,,,,0xbf30f31cff2ceff2105938871514051d2e5ee2b1,150,120,
,0xb7008e9df064666a1204f84628806f2eb840fb43,1629.1,1954.92,0x15e6935a7b287b4c9cd1766ad848abe1b96e5bd9,1007.577704,1007.577704,,,,,,,,,,,,0xa7498ebb0b7e7e9a202b7fcee13da125c399428b,145.7834579,116.6267663,
,0x3ff23183a9c70665c14831e10cc6297b6ffd157c,1609.234465,1931.081358,0x401982cbe24f6eeeab77c463d5be0fc4c986be1b,1000.810286,1000.810286,,,,,,,,,,,,0x569bb831526560bd5cfe84f2ceeee711bf2bc2d1,143.3719642,114.6975713,
,0x3c329470dd683617c986e4b28422e58b98d34e7a,1582.678776,1899.214531,0xa3f11fb663f718c1203cea4220634fe12b35ef0f,1000.117372,1000.117372,,,,,,,,,,,,0xd8e265caa87de20feb15651738574040ba6e1bdb,141.0116405,112.8093124,
,0x78b9ee97cdcfca0c6c7a2cc6bf00ea922f00d86e,1562.59,1875.108,0x3a51b724bf7badf5e95e19a212658946999df258,1000,1000,,,,,,,,,,,,0x9026577bf65fa9e502e1dcc54b0198cf1c88f6c2,137.9207998,110.3366398,
,0x9f80b9c5a3da1bab1aceaeb20f96a47a70eb7db2,1555,1866,0x5c2b2070a5e60041a951b0e12fa1f7670b7297b8,1000,1000,,,,,,,,,,,,0x31769cc6f45af8bf74ce0b184863bbb11a46d5f3,136.2,108.96,
,0x2694b36a4db166457bc6311c16f3b9c6791c5a66,1550,1860,0x9f165ae9abd3c8c729f27c6c363b41dfedaccc0e,1000,1000,,,,,,,,,,,,0xb946cc36e1785546e2c87bfc956134cfb988343f,135.4439449,108.355156,
,0x811f53f79f1d14d43972a431fe0608cb1dbe2020,1549.352608,1859.22313,0x69574b6645f7afee81e8d588d946c8c62a664dbc,999.9996128,999.9996128,,,,,,,,,,,,0x360ab99ab63659993cb885f3e28b9d66ca0e1d46,134.1408954,107.3127164,
,0x1aa205bbc76f7fe53501ce1e6ae551f46bf93bfa,1529,1834.8,0x5c3161e5c2e467a6e7c016f2c28020d5910d5c08,998.8775541,998.8775541,,,,,,,,,,,,0x31a3f3d982d4beb5c8959609db4347f1a8162c93,130.1796994,104.1437595,
,0xdd2a28824bbae183416caf1e0a8ae52192d32a0d,1511,1813.2,0xa218ae286a1608e88be0a3a0b6a21c599994385e,980.4,980.4,,,,,,,,,,,,0xf032d4c5488333bcdf60fa99e39616d7f7fb3d77,126.4519213,101.1615371,
